Conference,Year,Title,Author,Affiliation
ICLR,2022,Explanations of Black-Box Models based on Directional Feature Interactions,Aria Masoomi,Northeastern University
ICLR,2022,Explanations of Black-Box Models based on Directional Feature Interactions,Davin Hill,Northeastern University
ICLR,2022,Explanations of Black-Box Models based on Directional Feature Interactions,Zhonghui Xu,Harvard University
ICLR,2022,Explanations of Black-Box Models based on Directional Feature Interactions,Craig Hersh,Brigham and Women's Hospital
ICLR,2022,Explanations of Black-Box Models based on Directional Feature Interactions,Edwin Silverman,Brigham and Women's Hospital
ICLR,2022,Explanations of Black-Box Models based on Directional Feature Interactions,Peter Castaldi,Harvard University
ICLR,2022,Explanations of Black-Box Models based on Directional Feature Interactions,Stratis Ioannidis,Northeastern University
ICLR,2022,Explanations of Black-Box Models based on Directional Feature Interactions,Jennifer Dy,Northeastern University
ICLR,2022,Bregman Gradient Policy Optimization,Feihu Huang,University of Pittsburgh
ICLR,2022,Bregman Gradient Policy Optimization,Shangqian Gao,University of Pittsburgh
ICLR,2022,Bregman Gradient Policy Optimization,Heng Huang,University of Pittsburgh
ICLR,2022,Language model compression with weighted low-rank factorization,Yen-Chang Hsu,Samsung Research America
ICLR,2022,Language model compression with weighted low-rank factorization,Ting Hua,Samsung
ICLR,2022,Language model compression with weighted low-rank factorization,Sung-En Chang,Northeastern University
ICLR,2022,Language model compression with weighted low-rank factorization,Qian Lou,Samsung Research America
ICLR,2022,Language model compression with weighted low-rank factorization,Yilin Shen,Samsung Research America
ICLR,2022,Language model compression with weighted low-rank factorization,Hongxia Jin,
ICLR,2022,Pix2seq: A Language Modeling Framework for Object Detection,Ting Chen,Google Brain
ICLR,2022,Pix2seq: A Language Modeling Framework for Object Detection,Saurabh Saxena,Google Research
ICLR,2022,Pix2seq: A Language Modeling Framework for Object Detection,Lala Li,Google
ICLR,2022,Pix2seq: A Language Modeling Framework for Object Detection,David Fleet,Google Brain Research
ICLR,2022,Pix2seq: A Language Modeling Framework for Object Detection,Geoffrey Hinton,University of Toronto
ICLR,2022,GiraffeDet: A Heavy-Neck Paradigm for Object Detection,yiqi jiang,Alibaba Group
ICLR,2022,GiraffeDet: A Heavy-Neck Paradigm for Object Detection,Zhiyu Tan,Tianjin University
ICLR,2022,GiraffeDet: A Heavy-Neck Paradigm for Object Detection,Junyan Wang,University of New South Wales
ICLR,2022,GiraffeDet: A Heavy-Neck Paradigm for Object Detection,Xiuyu Sun,Alibaba Group
ICLR,2022,GiraffeDet: A Heavy-Neck Paradigm for Object Detection,Ming Lin,Alibaba Group
ICLR,2022,GiraffeDet: A Heavy-Neck Paradigm for Object Detection,Li Hao,"Institute of Optics and Electronics, Chinese Academy of Sciences"
ICLR,2022,Low-Budget Active Learning via Wasserstein Distance: An Integer Programming Approach,Rafid Mahmood,NVIDIA
ICLR,2022,Low-Budget Active Learning via Wasserstein Distance: An Integer Programming Approach,Sanja Fidler,University of Toronto
ICLR,2022,Low-Budget Active Learning via Wasserstein Distance: An Integer Programming Approach,Marc T Law,University of Toronto and Vector Institute
ICLR,2022,FedChain: Chained Algorithms for Near-optimal Communication Cost in Federated Learning,Charlie Hou,"CMU, Carnegie Mellon University"
